Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP02631,Bengaluru,Dubai,Sea,Machinery,4352,16.05,3091,LCL,76.65,Off_Peak,Carrier_A,4,29079
SHP02632,Bengaluru,Shanghai,Air,Electronics,1260,0.5,891,40FT_HC,104.19,Peak,Carrier_C,6,103389
SHP02633,Kolkata,London,Sea,Food Products,4850,19.27,10191,40FT_HC,100.64,Normal,Carrier_D,21,108062
SHP02634,Ahmedabad,Hamburg,Sea,Food Products,2464,3.69,3546,40FT,91.95,Normal,Carrier_D,7,46981
SHP02635,Bengaluru,Hamburg,Air,Food Products,2080,3.42,4628,40FT,87.11,Normal,Carrier_B,9,146968
SHP02636,Ahmedabad,Rotterdam,Air,Automotive Parts,921,0.5,9806,40FT,87.83,Normal,Carrier_B,21,239410
SHP02637,Pune,Jebel Ali,Road,Food Products,2083,5.58,1880,20FT,104.64,Normal,Carrier_E,1,51008
SHP02638,Pune,Hamburg,Air,Food Products,1600,1.09,5804,40FT_HC,104.17,Normal,Carrier_A,12,203154
SHP02639,Delhi,Singapore,Road,Automotive Parts,7786,23.19,1907,40FT_HC,107.76,Normal,Carrier_C,4,83351
SHP02640,Ahmedabad,Hamburg,Air,Chemicals,2585,8.86,5581,LCL,105.49,Peak,Carrier_D,11,266884
SHP02641,Kolkata,Dubai,Sea,Furniture,1697,1.27,1042,40FT_HC,105.32,Peak,Carrier_D,3,59256
SHP02642,Pune,Rotterdam,Sea,Textiles,1650,0.5,6453,40FT_HC,85.07,Peak,Carrier_A,11,68533
SHP02643,Hyderabad,Singapore,Air,Electronics,1033,0.5,9651,20FT,79.06,Normal,Carrier_E,22,189234
SHP02644,Hyderabad,London,Sea,Food Products,6725,12.23,8277,40FT,105.47,Peak,Carrier_E,13,109328
SHP02645,Pune,Shanghai,Sea,Electronics,5657,12.35,6355,20FT,78.94,Normal,Carrier_B,14,51798
SHP02646,Pune,Rotterdam,Sea,Machinery,2394,2.34,10031,AIR_CARGO,114.28,Normal,Carrier_A,19,110451
SHP02647,Pune,Dubai,Road,Electronics,10307,29.21,3120,LCL,110.0,Off_Peak,Carrier_E,12,89970
SHP02648,Ahmedabad,New York,Sea,Pharmaceuticals,2479,3.91,10054,LCL,96.34,Normal,Carrier_E,20,82172
SHP02649,Hyderabad,Dubai,Sea,Chemicals,5099,14.44,3678,LCL,89.09,Off_Peak,Carrier_C,4,42366
SHP02650,Hyderabad,Los Angeles,Sea,Furniture,3612,10.94,4669,40FT,96.07,Peak,Carrier_B,12,70577
SHP02651,Mumbai,Los Angeles,Sea,Automotive Parts,1721,0.5,1977,40FT,104.37,Normal,Carrier_B,3,54756
SHP02652,Pune,New York,Sea,Electronics,2815,9.56,1670,40FT,105.25,Peak,Carrier_B,7,56435
SHP02653,Delhi,Colombo,Sea,Electronics,3185,0.76,11219,LCL,77.95,Normal,Carrier_E,24,56027
SHP02654,Pune,Hamburg,Sea,Electronics,1071,0.5,2685,LCL,107.19,Normal,Carrier_D,10,49703
SHP02655,Kolkata,Shanghai,Air,Textiles,3015,9.85,4333,LCL,100.66,Normal,Carrier_E,10,189015
SHP02656,Kolkata,Jebel Ali,Sea,Textiles,5248,12.99,6585,AIR_CARGO,76.62,Normal,Carrier_E,16,55917
SHP02657,Hyderabad,Jebel Ali,Air,Machinery,1595,2.44,4500,AIR_CARGO,87.53,Peak,Carrier_A,10,153528
SHP02658,Pune,Shanghai,Road,Automotive Parts,2180,0.5,10507,LCL,95.43,Normal,Carrier_B,20,121654
SHP02659,Chennai,Dubai,Sea,Electronics,1215,6.75,10858,40FT,82.54,Off_Peak,Carrier_B,24,67987
SHP02660,Kolkata,New York,Air,Electronics,1827,6.09,4249,40FT,81.21,Peak,Carrier_C,7,138186
SHP02661,Pune,New York,Sea,Electronics,1921,1.15,1558,AIR_CARGO,75.57,Off_Peak,Carrier_B,5,26848
SHP02662,Delhi,London,Road,Electronics,6973,12.76,2917,AIR_CARGO,111.46,Peak,Carrier_E,6,102318
SHP02663,Bengaluru,Rotterdam,Sea,Textiles,2034,8.95,5956,LCL,77.24,Normal,Carrier_A,15,50926
SHP02664,Pune,Singapore,Air,Chemicals,1771,5.42,3818,LCL,89.64,Off_Peak,Carrier_C,7,110923
SHP02665,Delhi,Los Angeles,Sea,Chemicals,2352,0.5,5715,40FT,83.23,Peak,Carrier_E,12,52561
SHP02666,Hyderabad,Jebel Ali,Sea,Machinery,824,0.5,9225,40FT_HC,104.64,Normal,Carrier_E,19,88977
SHP02667,Hyderabad,Hamburg,Sea,Pharmaceuticals,540,9.11,5337,40FT,103.29,Normal,Carrier_C,15,66505
SHP02668,Mumbai,Singapore,Air,Food Products,1018,6.43,2765,40FT,107.25,Normal,Carrier_E,6,129580
SHP02669,Ahmedabad,Dubai,Air,Automotive Parts,3086,7.35,4617,LCL,99.67,Normal,Carrier_E,10,194227
SHP02670,Kolkata,London,Sea,Chemicals,2496,6.03,9044,40FT_HC,98.67,Normal,Carrier_A,16,83480
SHP02671,Ahmedabad,Singapore,Sea,Pharmaceuticals,4398,1.77,5377,40FT_HC,91.28,Off_Peak,Carrier_A,10,60620
SHP02672,Pune,London,Sea,Furniture,931,7.44,3370,LCL,100.45,Peak,Carrier_A,9,54613
SHP02673,Ahmedabad,Jebel Ali,Air,Furniture,2189,3.41,5415,20FT,79.61,Normal,Carrier_B,12,134694
SHP02674,Kolkata,Jebel Ali,Sea,Electronics,888,0.5,5730,LCL,102.38,Normal,Carrier_C,13,63589
SHP02675,Kolkata,Hamburg,Road,Furniture,2974,10.08,3908,AIR_CARGO,79.16,Off_Peak,Carrier_A,13,50850
SHP02676,Pune,New York,Sea,Chemicals,1021,0.5,11950,40FT_HC,109.47,Peak,Carrier_E,20,128349
SHP02677,Hyderabad,Dubai,Sea,Machinery,2134,0.5,9328,LCL,95.23,Off_Peak,Carrier_B,24,71446
SHP02678,Kolkata,Colombo,Sea,Food Products,2859,8.45,8463,40FT,96.21,Normal,Carrier_C,20,80371
SHP02679,Chennai,Shanghai,Sea,Chemicals,1939,0.5,10331,40FT,98.39,Normal,Carrier_A,20,93050
SHP02680,Chennai,Hamburg,Sea,Machinery,575,1.13,8164,40FT,106.04,Normal,Carrier_A,18,93491
SHP02681,Bengaluru,Jebel Ali,Sea,Furniture,7366,18.81,9596,LCL,94.14,Off_Peak,Carrier_C,18,79140
SHP02682,Kolkata,Rotterdam,Air,Textiles,1809,3.2,5244,20FT,92.1,Normal,Carrier_A,12,171093
SHP02683,Mumbai,New York,Sea,Food Products,878,1.0,6254,AIR_CARGO,86.53,Normal,Carrier_C,18,53893
SHP02684,Bengaluru,Shanghai,Sea,Machinery,4100,15.97,1040,40FT,80.12,Normal,Carrier_C,3,32170
SHP02685,Hyderabad,Rotterdam,Sea,Pharmaceuticals,4201,16.26,3727,LCL,82.61,Normal,Carrier_E,8,39983
SHP02686,Kolkata,Hamburg,Sea,Chemicals,2054,1.22,4732,20FT,75.02,Peak,Carrier_C,9,39096
SHP02687,Chennai,Singapore,Sea,Textiles,6786,13.78,7693,40FT_HC,109.78,Normal,Carrier_D,15,110254
SHP02688,Mumbai,Colombo,Sea,Pharmaceuticals,1545,1.52,5838,40FT_HC,105.6,Normal,Carrier_A,12,72152
SHP02689,Pune,London,Sea,Machinery,2802,6.55,7490,AIR_CARGO,83.75,Normal,Carrier_E,13,50544
SHP02690,Bengaluru,Shanghai,Sea,Machinery,3484,7.97,8703,LCL,75.1,Normal,Carrier_B,17,52306
SHP02691,Mumbai,Shanghai,Sea,Furniture,6688,22.79,991,LCL,94.68,Normal,Carrier_D,4,48532
SHP02692,Kolkata,Hamburg,Sea,Pharmaceuticals,707,0.94,3470,40FT,91.5,Normal,Carrier_C,8,44672
SHP02693,Delhi,Shanghai,Sea,Chemicals,11089,22.28,2465,20FT,106.04,Normal,Carrier_B,2,70942
SHP02694,Mumbai,London,Sea,Food Products,5362,10.41,2656,AIR_CARGO,91.12,Normal,Carrier_B,7,47278
SHP02695,Mumbai,London,Road,Textiles,3348,9.46,6286,20FT,109.56,Normal,Carrier_B,13,110979
SHP02696,Hyderabad,Rotterdam,Sea,Furniture,1487,2.51,9010,AIR_CARGO,78.83,Peak,Carrier_B,22,75491
SHP02697,Chennai,Singapore,Air,Electronics,1408,4.61,3637,LCL,89.63,Off_Peak,Carrier_E,9,114450
SHP02698,Pune,London,Sea,Automotive Parts,3014,6.2,9981,LCL,112.36,Normal,Carrier_E,22,107035
SHP02699,Kolkata,Colombo,Air,Food Products,3446,11.1,10763,AIR_CARGO,75.47,Off_Peak,Carrier_B,21,195463
SHP02700,Mumbai,Shanghai,Air,Furniture,3169,7.19,4531,20FT,90.63,Normal,Carrier_D,13,184319
SHP02701,Kolkata,Rotterdam,Sea,Textiles,2774,1.74,8336,40FT_HC,85.39,Peak,Carrier_A,15,79853
SHP02702,Chennai,Jebel Ali,Road,Pharmaceuticals,3310,6.49,1846,40FT_HC,96.27,Normal,Carrier_A,6,48038
SHP02703,Hyderabad,Rotterdam,Sea,Machinery,604,10.28,9056,40FT,86.15,Normal,Carrier_E,20,62615
SHP02704,Kolkata,Colombo,Sea,Pharmaceuticals,2103,9.95,2398,40FT,109.8,Off_Peak,Carrier_D,8,50082
SHP02705,Ahmedabad,New York,Air,Furniture,1017,0.5,8405,20FT,112.49,Peak,Carrier_D,22,352361
SHP02706,Chennai,Rotterdam,Air,Textiles,2435,12.91,5352,LCL,108.97,Peak,Carrier_C,11,249312
SHP02707,Chennai,Jebel Ali,Sea,Pharmaceuticals,5844,14.46,11177,20FT,90.94,Peak,Carrier_E,25,107105
SHP02708,Pune,London,Sea,Pharmaceuticals,1385,1.34,5841,AIR_CARGO,114.6,Normal,Carrier_D,15,86515
SHP02709,Bengaluru,Los Angeles,Sea,Automotive Parts,1577,2.63,855,40FT_HC,104.4,Normal,Carrier_D,4,46836
SHP02710,Hyderabad,Los Angeles,Sea,Chemicals,1439,3.65,6028,40FT,89.22,Normal,Carrier_A,17,67259
SHP02711,Hyderabad,Los Angeles,Air,Furniture,1570,8.07,9648,20FT,78.75,Normal,Carrier_D,19,203700
SHP02712,Pune,New York,Sea,Automotive Parts,3584,9.29,7941,20FT,101.68,Peak,Carrier_D,16,99158
SHP02713,Ahmedabad,Jebel Ali,Sea,Furniture,4170,11.26,11613,AIR_CARGO,104.14,Normal,Carrier_B,23,111124
SHP02714,Kolkata,Colombo,Sea,Electronics,6497,20.31,10198,LCL,79.9,Peak,Carrier_A,18,84966
SHP02715,Delhi,Hamburg,Sea,Electronics,1301,1.5,6555,LCL,96.99,Normal,Carrier_A,15,65463
SHP02716,Ahmedabad,Los Angeles,Sea,Automotive Parts,3900,10.5,2875,40FT_HC,114.48,Normal,Carrier_B,8,68407
SHP02717,Bengaluru,Hamburg,Sea,Food Products,4345,12.1,543,40FT,88.05,Normal,Carrier_A,3,31430
SHP02718,Hyderabad,New York,Road,Food Products,7322,17.97,11776,LCL,87.08,Off_Peak,Carrier_C,27,108821
SHP02719,Chennai,Hamburg,Air,Pharmaceuticals,1365,5.25,11291,LCL,111.13,Off_Peak,Carrier_C,22,313257
SHP02720,Hyderabad,Shanghai,Sea,Pharmaceuticals,680,0.5,3653,LCL,79.7,Normal,Carrier_E,5,28078
SHP02721,Ahmedabad,New York,Road,Machinery,2088,8.89,7839,20FT,112.34,Normal,Carrier_A,20,118552
SHP02722,Delhi,Hamburg,Air,Electronics,15517,34.73,8886,LCL,106.18,Off_Peak,Carrier_A,20,485680
SHP02723,Mumbai,Rotterdam,Air,Furniture,1227,4.74,7147,AIR_CARGO,90.63,Normal,Carrier_C,16,185616
SHP02724,Mumbai,Los Angeles,Sea,Machinery,3431,9.01,10194,40FT_HC,78.34,Normal,Carrier_E,20,73589
SHP02725,Pune,Singapore,Sea,Electronics,592,0.5,1395,LCL,75.77,Normal,Carrier_E,5,18126
SHP02726,Hyderabad,Dubai,Sea,Automotive Parts,8133,25.85,10810,40FT,90.03,Off_Peak,Carrier_C,19,77586
SHP02727,Hyderabad,New York,Sea,Food Products,737,8.62,5008,20FT,103.21,Normal,Carrier_C,11,56023
SHP02728,Bengaluru,London,Sea,Pharmaceuticals,528,0.5,6028,AIR_CARGO,94.5,Normal,Carrier_B,11,66606
SHP02729,Hyderabad,Dubai,Sea,Food Products,2666,9.54,5614,40FT_HC,104.55,Off_Peak,Carrier_E,13,69191
SHP02730,Delhi,Colombo,Sea,Automotive Parts,2700,5.94,6610,20FT,101.82,Off_Peak,Carrier_E,16,73601
SHP02731,Hyderabad,New York,Air,Machinery,6289,12.28,7379,AIR_CARGO,97.92,Normal,Carrier_B,13,310190
SHP02732,Kolkata,New York,Sea,Machinery,4342,11.81,8669,20FT,113.7,Off_Peak,Carrier_C,19,89440
SHP02733,Ahmedabad,Hamburg,Sea,Textiles,681,4.96,6537,40FT_HC,104.14,Off_Peak,Carrier_B,14,72798
SHP02734,Pune,New York,Road,Pharmaceuticals,2265,6.04,8375,40FT_HC,111.58,Peak,Carrier_B,19,152640
SHP02735,Delhi,Los Angeles,Road,Pharmaceuticals,1589,2.33,4390,LCL,84.69,Normal,Carrier_D,9,48227
SHP02736,Bengaluru,Jebel Ali,Air,Furniture,1050,7.82,11272,40FT,103.55,Normal,Carrier_E,24,331064
SHP02737,Kolkata,Jebel Ali,Road,Pharmaceuticals,3314,13.35,1242,LCL,98.91,Normal,Carrier_C,3,40968
SHP02738,Kolkata,Colombo,Sea,Electronics,4925,8.99,6774,20FT,111.97,Off_Peak,Carrier_D,11,91761
SHP02739,Ahmedabad,Shanghai,Road,Machinery,1481,3.89,1505,LCL,95.42,Normal,Carrier_D,2,33244
SHP02740,Mumbai,Singapore,Sea,Automotive Parts,2014,0.5,5592,40FT_HC,86.19,Normal,Carrier_D,11,59887
SHP02741,Delhi,Shanghai,Sea,Machinery,2103,8.35,3462,40FT_HC,90.39,Off_Peak,Carrier_C,5,44285
SHP02742,Ahmedabad,Los Angeles,Sea,Food Products,1627,9.18,11274,40FT_HC,83.75,Off_Peak,Carrier_B,26,74776
SHP02743,Kolkata,Los Angeles,Sea,Electronics,1894,6.07,650,LCL,83.8,Peak,Carrier_C,3,32099
SHP02744,Bengaluru,Rotterdam,Sea,Pharmaceuticals,1626,0.5,4999,AIR_CARGO,93.82,Off_Peak,Carrier_E,13,49686
SHP02745,Ahmedabad,Jebel Ali,Sea,Furniture,2711,12.92,9493,LCL,110.7,Peak,Carrier_E,21,116493
SHP02746,Mumbai,Dubai,Air,Furniture,1708,12.19,2667,LCL,82.67,Normal,Carrier_B,7,97779
SHP02747,Kolkata,London,Sea,Furniture,3300,6.13,9879,LCL,86.51,Normal,Carrier_C,27,75894
SHP02748,Ahmedabad,New York,Sea,Chemicals,1704,5.84,10387,LCL,109.12,Normal,Carrier_B,27,102751
SHP02749,Delhi,Singapore,Air,Textiles,3806,12.33,8642,40FT_HC,88.57,Normal,Carrier_B,20,252447
SHP02750,Mumbai,London,Sea,Electronics,1680,7.15,2904,40FT,113.5,Peak,Carrier_C,5,64715
SHP02751,Delhi,Shanghai,Sea,Food Products,3706,9.02,3628,LCL,85.76,Peak,Carrier_E,11,46760
SHP02752,Delhi,London,Air,Pharmaceuticals,1440,10.62,2420,LCL,92.69,Off_Peak,Carrier_C,3,86225
SHP02753,Delhi,Rotterdam,Sea,Food Products,4445,4.32,2617,40FT,78.82,Peak,Carrier_E,10,44069
SHP02754,Ahmedabad,Singapore,Sea,Food Products,787,0.5,920,LCL,114.69,Peak,Carrier_A,1,41514
SHP02755,Mumbai,Singapore,Road,Pharmaceuticals,2491,5.87,10359,40FT,110.61,Normal,Carrier_A,20,151890
SHP02756,Ahmedabad,Rotterdam,Sea,Food Products,1729,11.09,6578,40FT_HC,107.7,Normal,Carrier_A,16,78040
SHP02757,Ahmedabad,Los Angeles,Sea,Furniture,2426,10.41,4269,AIR_CARGO,81.29,Normal,Carrier_D,11,45989
SHP02758,Ahmedabad,Rotterdam,Road,Automotive Parts,1156,0.5,3830,LCL,113.77,Peak,Carrier_E,6,80634
SHP02759,Kolkata,Los Angeles,Air,Textiles,2203,16.62,6764,AIR_CARGO,112.17,Off_Peak,Carrier_E,15,245117
SHP02760,Hyderabad,Dubai,Sea,Chemicals,1216,5.11,4257,LCL,92.43,Off_Peak,Carrier_C,11,42992
SHP02761,Chennai,Colombo,Sea,Food Products,2141,0.5,10433,20FT,102.27,Peak,Carrier_E,21,106787
SHP02762,Kolkata,Los Angeles,Sea,Food Products,2016,4.43,2926,20FT,114.7,Normal,Carrier_C,7,53979
SHP02763,Mumbai,London,Sea,Machinery,3098,11.24,10646,40FT_HC,91.39,Normal,Carrier_D,23,91531
SHP02764,Chennai,Los Angeles,Sea,Textiles,2609,11.22,8137,AIR_CARGO,79.52,Normal,Carrier_C,19,59900
SHP02765,Chennai,Colombo,Sea,Electronics,8476,19.92,11501,AIR_CARGO,109.71,Normal,Carrier_A,23,130672
SHP02766,Chennai,Shanghai,Road,Textiles,1795,6.36,674,40FT,94.06,Normal,Carrier_C,6,32356
SHP02767,Hyderabad,New York,Sea,Textiles,2294,4.96,1180,40FT,114.48,Normal,Carrier_C,4,49567
SHP02768,Ahmedabad,Rotterdam,Sea,Pharmaceuticals,19808,46.9,6260,LCL,97.04,Normal,Carrier_C,12,87270
SHP02769,Pune,New York,Sea,Pharmaceuticals,2162,8.05,10992,40FT,76.18,Off_Peak,Carrier_E,25,60417
SHP02770,Bengaluru,Rotterdam,Air,Pharmaceuticals,4645,16.82,8904,40FT,94.67,Normal,Carrier_B,21,296867
SHP02771,Mumbai,Dubai,Sea,Chemicals,3637,4.11,7655,AIR_CARGO,103.72,Normal,Carrier_B,15,85026
SHP02772,Pune,Jebel Ali,Sea,Furniture,11403,26.22,863,20FT,76.04,Normal,Carrier_B,2,40297
SHP02773,Hyderabad,London,Air,Textiles,986,0.5,4573,AIR_CARGO,91.54,Peak,Carrier_E,14,157105
SHP02774,Hyderabad,London,Sea,Chemicals,916,0.5,4477,40FT,81.22,Normal,Carrier_A,10,39377
SHP02775,Bengaluru,Shanghai,Sea,Food Products,1209,0.5,6734,LCL,100.72,Normal,Carrier_B,14,66075
SHP02776,Chennai,Jebel Ali,Sea,Pharmaceuticals,2797,6.76,3465,20FT,113.29,Normal,Carrier_B,8,59405
SHP02777,Ahmedabad,Jebel Ali,Sea,Food Products,1302,0.5,3572,40FT,99.98,Normal,Carrier_D,11,61927
SHP02778,Bengaluru,Rotterdam,Sea,Pharmaceuticals,625,0.5,7640,40FT,102.8,Normal,Carrier_D,20,86571
SHP02779,Pune,London,Sea,Automotive Parts,1371,2.55,11363,LCL,90.86,Off_Peak,Carrier_A,23,79778
SHP02780,Pune,London,Sea,Chemicals,3177,3.65,8092,LCL,97.53,Normal,Carrier_C,22,71282
SHP02781,Bengaluru,Jebel Ali,Sea,Chemicals,1390,5.34,8183,40FT,96.75,Normal,Carrier_C,16,67640
SHP02782,Hyderabad,Rotterdam,Air,Furniture,5253,10.59,11841,40FT,105.38,Peak,Carrier_D,23,523062
SHP02783,Mumbai,Los Angeles,Road,Electronics,1203,0.5,2265,AIR_CARGO,109.28,Off_Peak,Carrier_D,7,52692
SHP02784,Delhi,Los Angeles,Air,Machinery,2523,15.31,889,40FT_HC,101.52,Peak,Carrier_A,2,122396
SHP02785,Ahmedabad,Colombo,Road,Textiles,1939,0.5,9073,LCL,114.19,Peak,Carrier_A,20,160330
SHP02786,Pune,Hamburg,Sea,Electronics,2826,10.15,5546,LCL,108.13,Peak,Carrier_E,11,81608
SHP02787,Pune,Singapore,Road,Chemicals,3016,8.57,5431,AIR_CARGO,79.99,Normal,Carrier_C,9,61093
SHP02788,Bengaluru,Dubai,Sea,Electronics,7005,14.74,3091,20FT,95.3,Normal,Carrier_E,4,52729
SHP02789,Ahmedabad,Rotterdam,Road,Automotive Parts,3915,5.69,6329,20FT,111.13,Peak,Carrier_B,13,129123
SHP02790,Bengaluru,Los Angeles,Road,Machinery,1902,11.44,5585,20FT,112.76,Normal,Carrier_A,13,94864
SHP02791,Chennai,Shanghai,Air,Furniture,3723,17.36,4473,LCL,90.21,Normal,Carrier_C,7,164610
SHP02792,Ahmedabad,Singapore,Road,Chemicals,4071,8.52,5592,40FT_HC,104.03,Normal,Carrier_C,13,97633
SHP02793,Chennai,Singapore,Sea,Chemicals,9445,20.74,4914,40FT_HC,91.42,Normal,Carrier_E,11,72641
SHP02794,Pune,Singapore,Sea,Textiles,2257,9.89,11309,AIR_CARGO,79.95,Normal,Carrier_D,22,65674
SHP02795,Hyderabad,Jebel Ali,Sea,Furniture,2369,4.66,11773,20FT,110.38,Normal,Carrier_D,22,114003
SHP02796,Chennai,Colombo,Sea,Furniture,5867,16.3,10159,20FT,112.28,Normal,Carrier_A,21,105789
SHP02797,Ahmedabad,Shanghai,Sea,Pharmaceuticals,682,3.86,11890,40FT,95.19,Normal,Carrier_D,23,97766
SHP02798,Kolkata,Hamburg,Sea,Machinery,2189,5.36,3556,AIR_CARGO,75.73,Normal,Carrier_B,10,31962
SHP02799,Ahmedabad,Shanghai,Road,Automotive Parts,3926,10.01,10194,AIR_CARGO,107.64,Normal,Carrier_C,18,149621
SHP02800,Bengaluru,Shanghai,Sea,Food Products,4938,13.24,5176,LCL,94.08,Off_Peak,Carrier_D,12,57999
SHP02801,Chennai,Rotterdam,Air,Electronics,595,0.5,9081,LCL,78.0,Off_Peak,Carrier_A,16,149798
SHP02802,Mumbai,Colombo,Road,Furniture,1048,0.5,2816,AIR_CARGO,82.58,Off_Peak,Carrier_B,7,33487
SHP02803,Kolkata,New York,Road,Textiles,495,2.08,9837,40FT_HC,81.08,Off_Peak,Carrier_E,18,77019
SHP02804,Hyderabad,Colombo,Road,Chemicals,4409,8.68,1460,AIR_CARGO,102.45,Off_Peak,Carrier_E,3,55427
SHP02805,Delhi,New York,Sea,Food Products,2855,17.91,3611,40FT_HC,86.98,Normal,Carrier_B,9,56122
SHP02806,Bengaluru,Hamburg,Road,Automotive Parts,6288,15.5,9952,LCL,80.11,Normal,Carrier_A,19,98738
SHP02807,Bengaluru,Rotterdam,Air,Machinery,2548,0.5,9092,AIR_CARGO,111.71,Off_Peak,Carrier_E,21,298776
SHP02808,Mumbai,Jebel Ali,Sea,Furniture,10729,14.29,6264,40FT_HC,113.26,Off_Peak,Carrier_C,16,93343
SHP02809,Delhi,Singapore,Sea,Electronics,1354,6.51,8237,40FT,80.54,Normal,Carrier_C,19,58368
SHP02810,Pune,Rotterdam,Air,Furniture,1969,5.25,2634,40FT,84.21,Normal,Carrier_A,8,101414
SHP02811,Delhi,Jebel Ali,Sea,Textiles,3269,13.55,8179,AIR_CARGO,98.68,Peak,Carrier_A,17,84173
SHP02812,Hyderabad,Rotterdam,Sea,Furniture,1573,1.17,592,20FT,81.02,Off_Peak,Carrier_C,6,29184
SHP02813,Hyderabad,Jebel Ali,Air,Furniture,3279,7.32,10082,AIR_CARGO,81.34,Normal,Carrier_A,20,225136
SHP02814,Kolkata,Rotterdam,Sea,Furniture,2327,6.66,6437,LCL,88.46,Normal,Carrier_B,18,54684
SHP02815,Pune,Colombo,Sea,Chemicals,2240,4.71,11355,LCL,112.97,Normal,Carrier_A,21,110423
SHP02816,Bengaluru,Colombo,Air,Chemicals,2304,4.53,5999,40FT,113.5,Off_Peak,Carrier_C,11,226932
SHP02817,Chennai,Colombo,Sea,Food Products,3954,12.32,5481,40FT_HC,108.67,Normal,Carrier_D,9,87543
SHP02818,Hyderabad,Singapore,Sea,Food Products,2001,1.43,5676,40FT,102.83,Normal,Carrier_A,10,64432
SHP02819,Mumbai,Dubai,Sea,Electronics,1207,5.02,4637,40FT_HC,103.83,Normal,Carrier_E,7,59725
SHP02820,Mumbai,London,Sea,Machinery,2612,13.53,2417,AIR_CARGO,93.78,Peak,Carrier_B,7,44714
SHP02821,Mumbai,New York,Road,Automotive Parts,1656,10.56,10184,20FT,96.21,Peak,Carrier_B,22,137892
SHP02822,Ahmedabad,Colombo,Sea,Pharmaceuticals,1306,0.5,4974,LCL,100.38,Normal,Carrier_B,11,57258
SHP02823,Pune,Dubai,Sea,Machinery,812,0.5,6585,AIR_CARGO,104.25,Normal,Carrier_E,11,74264
SHP02824,Pune,New York,Sea,Machinery,4579,12.06,729,40FT,78.87,Normal,Carrier_E,2,28354
SHP02825,Hyderabad,Rotterdam,Sea,Machinery,3846,14.27,1193,AIR_CARGO,84.0,Normal,Carrier_B,6,38950
SHP02826,Hyderabad,Hamburg,Air,Pharmaceuticals,6241,15.7,7368,20FT,113.52,Peak,Carrier_B,15,438230
SHP02827,Mumbai,Jebel Ali,Air,Electronics,2505,11.08,10611,40FT_HC,88.41,Off_Peak,Carrier_B,20,244088
SHP02828,Pune,Dubai,Sea,Pharmaceuticals,5040,9.32,6174,20FT,85.74,Normal,Carrier_A,10,57959
SHP02829,Pune,Shanghai,Sea,Electronics,1354,4.54,2397,40FT,91.88,Peak,Carrier_E,6,53282
SHP02830,Hyderabad,Los Angeles,Sea,Pharmaceuticals,723,3.14,1835,20FT,86.64,Peak,Carrier_C,4,31508
SHP02831,Ahmedabad,Dubai,Sea,Automotive Parts,1534,8.91,10848,LCL,78.65,Peak,Carrier_A,22,70705
SHP02832,Chennai,Colombo,Air,Furniture,2187,8.84,8569,20FT,83.32,Peak,Carrier_C,19,219637
SHP02833,Chennai,Colombo,Sea,Machinery,3160,10.28,11611,AIR_CARGO,100.61,Normal,Carrier_A,23,100455
SHP02834,Kolkata,Dubai,Sea,Furniture,5748,17.08,1447,40FT_HC,83.93,Normal,Carrier_A,5,43169
SHP02835,Pune,Jebel Ali,Sea,Electronics,3082,2.5,10880,LCL,100.91,Normal,Carrier_C,23,95194
SHP02836,Bengaluru,New York,Road,Pharmaceuticals,10844,25.13,10225,LCL,79.0,Normal,Carrier_B,18,113558
SHP02837,Chennai,Rotterdam,Road,Automotive Parts,2702,2.41,10772,LCL,76.68,Off_Peak,Carrier_C,25,79651
SHP02838,Kolkata,Los Angeles,Sea,Pharmaceuticals,2669,3.74,566,40FT,109.46,Normal,Carrier_D,2,46732
SHP02839,Delhi,Rotterdam,Air,Furniture,3115,6.72,9032,40FT,105.4,Normal,Carrier_E,19,323313
SHP02840,Bengaluru,Singapore,Sea,Chemicals,3198,0.5,6813,AIR_CARGO,101.64,Peak,Carrier_D,12,87659
SHP02841,Pune,Jebel Ali,Sea,Automotive Parts,3169,6.99,7092,40FT_HC,76.24,Peak,Carrier_A,15,68148
SHP02842,Chennai,Colombo,Air,Machinery,1122,0.5,5896,20FT,84.57,Normal,Carrier_C,13,144787
SHP02843,Ahmedabad,Singapore,Road,Textiles,4350,6.13,9041,AIR_CARGO,107.49,Normal,Carrier_B,22,148100
SHP02844,Delhi,Rotterdam,Road,Machinery,12743,30.72,11998,40FT,80.79,Off_Peak,Carrier_B,23,127199
SHP02845,Kolkata,Rotterdam,Sea,Textiles,1408,1.8,8671,AIR_CARGO,107.51,Peak,Carrier_D,20,111849
SHP02846,Chennai,Los Angeles,Sea,Automotive Parts,2434,7.16,8298,40FT_HC,98.37,Normal,Carrier_D,18,83012
SHP02847,Pune,London,Air,Chemicals,1024,0.5,8026,AIR_CARGO,104.61,Normal,Carrier_A,20,246734
SHP02848,Chennai,Rotterdam,Sea,Furniture,4076,9.0,8495,LCL,100.78,Peak,Carrier_E,14,90722
SHP02849,Hyderabad,New York,Sea,Chemicals,4073,19.53,4434,20FT,91.68,Normal,Carrier_A,11,54069
SHP02850,Delhi,New York,Sea,Electronics,941,4.73,4183,40FT,86.68,Normal,Carrier_B,4,44582
